Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber
4,0,0,2,0.605602825,0.096014516,0.052555672,10
4,0,0,3,0.661480196,0.447793414,0.052555672,10
4,0,0,3,0.533784781,0.223600438,0.052555672,10
4,0,0,2,0.546739886,0.232720056,0.052555672,10
4,0,1,2,0.751956979,0.192532453,0.052555672,10
4,1,0,1,0.686392454,0.177145519,0.052555672,10
4,1,1,1,0.720607988,0.432686419,0.052555672,10
4,0,0,3,0.688296973,0.199995399,0.052555672,10
4,1,0,1,0.577294529,0.143642476,0.052555672,10
4,0,0,1,0.616850852,0.143790289,0.052555672,10
4,0,0,2,0.782141045,0.231711071,0.052555672,10
4,1,1,3,0.587034271,0.319640443,0.052555672,10
4,0,0,1,0.715157463,0.175572079,0.052555672,10
4,0,0,2,0.587180328,0.287494895,0.052555672,10
4,0,0,2,0.548857064,0.263353522,0.052555672,10
4,0,0,2,0.871624873,0.423976261,0.052555672,10
4,1,1,3,0.569692102,0.76124095,0.052555672,10
4,0,0,2,0.946852115,0.240550361,0.052555672,10
4,1,1,2,0.722156083,0.184185865,0.052555672,10
4,0,0,2,0.865349808,0.287747383,0.052555672,10
4,1,0,1,0.569797976,0.143641613,0.052555672,10
5,0,0,2,1.272397034,0.280373254,0.048822106,1
5,0,0,1,1.121601339,0.296480816,0.048822106,1
5,0,0,1,1.21569322,0.296122115,0.048822106,1
5,1,1,1,1.498519059,0.223477051,0.048822106,1
5,0,0,2,1.380571754,0.447369841,0.048822106,1
5,1,0,2,1.066954846,0.439829645,0.048822106,1
5,0,0,2,0.909482487,0.351663845,0.048822106,1
5,0,0,2,0.849075147,0.384474853,0.048822106,1
5,1,0,2,0.92574717,0.351232805,0.048822106,1
5,0,1,2,1.279830669,0.336118908,0.048822106,1
5,1,0,2,1.21533183,0.304165836,0.048822106,1
5,0,1,2,1.537970412,0.295109025,0.048822106,1
5,1,0,2,1.071853163,0.287992561,0.048822106,1
5,1,0,2,0.656714579,0.31985303,0.048822106,1
5,1,0,2,0.662314166,0.327089392,0.048822106,1
5,0,0,2,0.810869116,0.343926048,0.048822106,1
5,0,0,2,0.970113945,0.360262375,0.048822106,1
5,0,1,1,0.786976803,0.336726324,0.048822106,1
5,1,1,1,0.794932568,0.344042317,0.048822106,1
5,1,1,3,1.147602623,0.287878516,0.048822106,1
5,0,1,3,0.888321769,0.280634649,0.048822106,1
5,1,1,1,0.654820507,0.328267643,0.048822106,1
5,0,0,3,0.741163356,0.487455107,0.048822106,1
5,1,0,3,0.761838622,0.32757667,0.048822106,1
5,0,0,3,0.651150693,0.431533906,0.048822106,1
5,0,0,3,0.604844427,0.439356133,0.048822106,1
5,0,0,3,0.59951483,0.400178088,0.048822106,1
5,0,0,3,0.676297438,0.408172127,0.048822106,1
5,0,0,3,0.518391605,0.376162778,0.048822106,1
5,0,1,1,0.686874521,0.320612619,0.048822106,1
5,0,0,2,0.739328631,0.448011569,0.048822106,1
5,1,0,1,0.618064486,0.272577566,0.048822106,1
5,1,1,3,0.779037312,0.551956361,0.048822106,1
5,1,1,3,1.035515418,0.304483827,0.048822106,1
5,1,0,2,1.49195574,0.296416562,0.048822106,1
5,0,0,2,0.67587989,0.336354578,0.048822106,1
5,0,0,2,0.592293251,0.287992746,0.048822106,1
5,1,0,2,0.521501004,0.327609107,0.048822106,1
5,1,0,2,0.364527048,0.335111959,0.048822106,1
5,1,1,1,0.867751265,0.287940921,0.048822106,1
5,0,0,3,1.106564368,0.296217271,0.048822106,1
5,0,0,3,0.992773751,0.264684654,0.048822106,1
5,1,0,3,0.620717856,0.63945364,0.048822106,1
5,1,0,3,0.84784964,0.264448329,0.048822106,1
5,1,0,3,1.089205523,0.567509258,0.048822106,1
5,0,0,3,0.798399358,0.255619566,0.048822106,1
5,0,0,1,0.896804155,0.528488538,0.048822106,1
5,0,0,1,1.558100004,0.191995298,0.048822106,1
5,0,1,1,0.720005186,0.208021378,0.048822106,1
5,0,1,1,0.871248324,0.248028266,0.048822106,1
5,1,0,2,0.71264154,0.191945134,0.048822106,1
5,0,1,1,0.841021393,0.23990444,0.048822106,1
5,1,0,1,0.66703389,0.183835773,0.048822106,1
5,1,1,2,0.781686463,0.486919777,0.048822106,1
5,0,1,1,0.808610205,0.240278832,0.048822106,1
5,0,0,1,0.883755703,0.231886857,0.048822106,1
5,0,0,1,0.851944841,0.224321692,0.048822106,1
5,0,0,3,0.950773516,0.327500263,0.048822106,1
5,1,1,3,1.257006012,0.296548909,0.048822106,1
5,1,1,3,1.37804871,0.215621195,0.048822106,1
5,0,0,3,1.217897896,0.367437096,0.048822106,1
5,0,0,3,1.105652888,0.558978332,0.048822106,1
5,1,0,1,1.461492442,0.352303844,0.048822106,1
5,1,0,2,1.08523829,0.224239897,0.048822106,1
5,1,0,2,2.975450943,0.160397956,0.048822106,1
5,0,0,3,1.103258614,0.239493241,0.048822106,1
5,1,0,2,0.951078611,0.272335553,0.048822106,1
5,1,1,1,1.259141309,0.257087343,0.048822106,1
5,0,0,2,1.070069949,0.55996053,0.048822106,1
5,1,0,1,1.508454768,0.304059867,0.048822106,1
5,0,1,1,0.843717024,0.287924391,0.048822106,1
5,0,0,3,0.947993972,0.39247299,0.048822106,1
5,1,0,3,1.036579827,0.367963198,0.048822106,1
5,1,0,3,0.705949242,0.416397941,0.048822106,1
5,1,1,3,1.034459356,0.295423181,0.048822106,1
5,0,0,3,1.01149076,0.367989587,0.048822106,1
5,0,0,3,1.074683761,0.368311426,0.048822106,1
5,0,1,1,1.079474216,0.759834315,0.048822106,1
5,1,0,1,1.557737271,0.351830995,0.048822106,1
5,1,1,2,0.889234182,0.360644858,0.048822106,1
5,0,0,2,1.429321517,0.368432257,0.048822106,1
5,0,0,2,0.997206768,0.343827604,0.048822106,1
5,1,0,2,1.398645414,0.39909689,0.048822106,1
5,0,0,3,1.109643261,0.368199712,0.048822106,1
5,0,0,3,1.081546422,0.503914807,0.048822106,1
5,0,0,2,1.210017674,0.559371035,0.048822106,1
5,1,0,3,1.778446956,0.360071122,0.048822106,1
5,1,1,3,1.053509942,0.312650431,0.048822106,1
5,0,0,1,1.197877444,0.311412954,0.048822106,1
5,0,1,2,1.071694779,0.328086828,0.048822106,1
5,0,0,2,1.22219586,0.520565027,0.048822106,1
5,1,1,1,1.080097653,0.43244854,0.048822106,1
5,0,1,1,1.378944166,0.407674366,0.048822106,1
5,0,1,1,1.578605065,0.48802671,0.048822106,1
5,1,0,2,0.945775051,0.351315724,0.048822106,1
5,0,0,2,0.836261018,0.447676493,0.048822106,1
5,1,0,1,1.150009504,0.28825642,0.048822106,1
5,0,0,1,0.923800279,0.33599664,0.048822106,1
5,0,0,2,0.90280942,0.38381623,0.048822106,1
5,1,0,2,0.897925013,0.407811831,0.048822106,1
5,0,1,1,0.93108809,0.343664465,0.048822106,2
5,0,0,1,0.893750539,0.320779793,0.048822106,2
5,1,1,1,0.426502428,0.400063932,0.048822106,2
5,1,1,3,0.82253055,0.319027849,0.048822106,2
5,0,0,4,1.062171517,0.534841051,0.048822106,2
5,1,1,1,1.213036892,0.288078515,0.048822106,2
5,0,0,2,0.752232028,0.352033188,0.048822106,2
5,1,1,3,1.017866118,0.310861356,0.048822106,2
5,0,0,2,1.042057048,0.408580758,0.048822106,2
5,0,0,3,0.847341268,0.335252038,0.048822106,2
5,1,1,3,0.828997575,0.328425591,0.048822106,2
5,0,0,1,0.90819907,0.320593781,0.048822106,2
5,0,0,1,1.008833679,0.327485888,0.048822106,2
5,0,0,2,0.754149696,0.320251751,0.048822106,2
5,0,0,3,0.515384092,0.432343355,0.048822106,2
5,0,1,3,0.946643738,0.360241072,0.048822106,2
5,1,1,3,0.796456389,0.367334752,0.048822106,2
5,1,1,2,0.651186658,0.33593299,0.048822106,2
5,1,0,2,0.648937286,0.415093201,0.048822106,2
5,0,0,1,0.69868916,0.384299164,0.048822106,2
5,0,0,1,0.773062551,0.312486764,0.048822106,2
5,0,0,2,1.070882763,0.415658085,0.048822106,2
5,1,0,2,0.667072169,0.359237118,0.048822106,2
5,0,0,2,0.566268123,0.375579288,0.048822106,2
5,1,0,2,0.293247021,0.623945992,0.048822106,2
5,1,0,2,0.452636812,0.432309514,0.048822106,2
5,0,1,1,0.846084124,0.60875144,0.048822106,2
5,1,0,1,1.490133255,0.536009222,0.048822106,2
5,0,0,3,0.977731638,0.29637339,0.048822106,2
5,0,0,3,0.708500583,0.31268469,0.048822106,2
5,0,0,3,0.480824122,0.304665989,0.048822106,2
5,1,0,3,0.501734834,0.28058853,0.048822106,2
5,0,0,3,0.274746498,0.335651602,0.048822106,2
5,1,0,3,0.429939711,0.391540977,0.048822106,2
5,1,1,3,0.920826043,0.480225225,0.048822106,2
5,1,1,3,0.6877092,0.295722542,0.048822106,2
5,1,1,3,0.612944566,0.352087148,0.048822106,2
5,1,1,3,0.731789179,0.36722581,0.048822106,2
5,1,1,2,0.756459017,0.520016171,0.048822106,2
5,1,0,1,0.800079264,0.263206048,0.048822106,2
5,1,1,1,0.794768888,0.624044238,0.048822106,2
5,1,1,1,0.944259895,0.312327514,0.048822106,2
5,1,1,1,1.187454939,0.33672836,0.048822106,2
5,0,0,3,0.637415436,0.511639217,0.048822106,2
5,0,0,1,1.22121801,0.35200034,0.048822106,2
5,0,1,1,0.66904468,0.35980761,0.048822106,2
5,0,0,1,0.792486765,0.616314,0.048822106,2
5,0,0,1,0.542756184,0.344377843,0.048822106,2
5,0,0,1,0.599014788,0.376884965,0.048822106,2
5,1,1,1,0.909194616,0.3366083,0.048822106,2
5,0,1,1,1.121271898,0.368350896,0.048822106,2
5,0,0,2,0.780193791,0.38449999,0.048822106,2
5,0,0,2,0.65861985,0.320285797,0.048822106,2
5,0,1,2,1.15237504,0.279680276,0.048822106,2
5,0,0,1,1.046411306,0.232170056,0.048822106,2
5,1,0,1,1.185309406,0.278804188,0.048822106,2
5,0,1,1,1.17270486,0.552483058,0.048822106,2
5,0,0,2,0.959549026,0.255348438,0.048822106,2
5,0,0,1,0.636884605,0.519439905,0.048822106,2
5,1,0,1,0.563273451,0.70438961,0.048822106,2
5,1,0,1,0.655160588,0.752358055,0.048822106,2
5,1,0,2,0.812518456,0.320670435,0.048822106,2
5,1,0,1,0.972749542,0.288592737,0.048822106,2
5,0,1,1,0.384527315,0.327373323,0.048822106,2
5,1,1,3,1.103628147,0.43939333,0.048822106,2
5,1,1,3,0.896804684,0.208489597,0.048822106,2
5,1,1,3,0.52158313,0.264450996,0.048822106,2
5,0,1,3,0.590235147,0.32864251,0.048822106,2
5,0,1,2,1.846885214,0.391154686,0.048822106,2
5,0,1,3,1.574244121,0.400592688,0.048822106,2
5,0,1,3,0.999329535,0.408988666,0.048822106,2
5,0,0,1,0.58173024,0.536046849,0.048822106,2
5,0,1,1,0.486050769,0.407943795,0.048822106,2
5,0,1,1,0.599358797,0.335908777,0.048822106,2
5,0,1,1,0.950659474,0.247954666,0.048822106,2
5,1,0,2,0.619565235,0.288195901,0.048822106,2
5,0,0,1,0.963815458,0.280410684,0.048822106,2
5,1,1,2,0.304098099,0.27255573,0.048822106,2
5,0,1,1,0.596510454,0.327572411,0.048822106,2
5,0,1,1,0.603179091,0.327957918,0.048822106,2
5,0,1,1,0.418881136,0.36052971,0.048822106,2
5,1,1,1,0.479679106,0.368264822,0.048822106,2
5,1,1,1,0.562127968,0.351253153,0.048822106,2
5,0,0,2,0.458219393,0.287370578,0.048822106,2
5,1,0,1,0.176383373,0.319014567,0.048822106,2
5,0,0,1,0.31117987,0.239793859,0.048822106,2
5,0,0,1,0.283611395,0.280213505,0.048822106,2
5,1,1,1,0.280313918,0.311741377,0.048822106,2
5,0,0,2,0.651409615,0.536507378,0.048822106,2
5,0,0,1,0.953598671,0.312469363,0.048822106,2
5,0,0,3,1.205025495,0.608354543,0.048822106,2
5,1,0,3,0.988136845,0.360991001,0.048822106,2
5,0,0,2,1.02041076,0.537142693,0.048822106,2
5,0,1,1,0.837231801,0.384499135,0.048822106,2
5,0,1,1,0.762020876,0.344712853,0.048822106,2
5,1,1,1,0.74656593,0.536412773,0.048822106,2
5,0,1,1,1.517271444,0.337045032,0.048822106,2
5,1,1,1,0.748086743,0.327660712,0.048822106,2
5,0,0,2,1.181166769,0.399668913,0.048822106,2
5,1,0,1,1.13318898,0.295733438,0.048822106,2
5,0,0,1,1.074905106,0.320672879,0.048822106,3
5,0,1,1,0.76976956,0.256750334,0.048822106,3
5,1,1,2,0.821303764,0.240888697,0.048822106,3
5,0,0,3,0.728412876,0.43188057,0.048822106,3
5,1,0,3,1.038827513,0.248338435,0.048822106,3
5,0,0,3,0.769931905,0.256218202,0.048822106,3
5,0,0,2,0.717700531,0.472316263,0.048822106,3
5,1,0,2,0.987755579,0.551462142,0.048822106,3
5,1,1,1,0.73232271,0.264375472,0.048822106,3
5,0,0,2,0.897460318,0.279794225,0.048822106,3
5,1,0,2,0.839411284,0.272231025,0.048822106,3
5,1,1,1,0.953188694,0.319722669,0.048822106,3
5,0,0,2,0.69955021,0.264127531,0.048822106,3
5,1,1,1,0.722204149,0.310974261,0.048822106,3
5,1,0,2,0.701458362,0.319633287,0.048822106,3
5,0,0,2,0.617910669,0.303799372,0.048822106,3
5,1,0,2,0.786012652,0.375551387,0.048822106,3
5,0,0,2,0.633064821,0.351956711,0.048822106,3
5,0,0,3,0.702746605,0.423112268,0.048822106,3
5,1,0,3,0.695142534,0.575896966,0.048822106,3
5,0,0,3,1.000965503,0.320044018,0.048822106,3
5,0,0,3,0.746751735,0.319758718,0.048822106,3
5,1,1,3,0.892696798,0.647454123,0.048822106,3
5,0,1,2,1.037414594,0.344757585,0.048822106,3
5,0,0,3,0.724558212,0.328668982,0.048822106,3
5,0,0,3,0.624561225,0.327435406,0.048822106,3
5,1,0,3,0.743066016,0.295712642,0.048822106,3
5,0,0,3,0.642124009,0.320380564,0.048822106,3
5,1,0,3,0.592191626,0.272481006,0.048822106,3
5,0,1,1,0.746552522,0.967150397,0.048822106,3
5,1,1,1,0.893332613,0.352404446,0.048822106,3
5,1,0,1,1.193522379,0.407564904,0.048822106,3
5,0,1,1,0.29680616,1.135811674,0.048822106,3
5,1,0,1,1.013549104,0.320054428,0.048822106,3
5,0,0,2,0.79136232,0.567756911,0.048822106,3
5,1,0,2,0.758458938,0.408851105,0.048822106,3
5,0,0,3,0.653655803,0.464477726,0.048822106,3
5,0,0,1,1.246313926,0.336370932,0.048822106,3
5,1,0,1,0.710888851,0.343923589,0.048822106,3
5,0,0,3,0.625471418,0.495460335,0.048822106,3
5,0,0,3,0.770809786,0.303357448,0.048822106,3
5,1,1,1,1.036204112,0.38438535,0.048822106,3
5,0,0,1,1.170095945,0.664017619,0.048822106,3
5,1,1,3,0.712075607,0.616593913,0.048822106,3
5,0,0,2,1.001818806,0.423030677,0.048822106,3
5,0,0,2,0.58293426,0.39157252,0.048822106,3
5,1,1,3,0.827853445,0.472749817,0.048822106,3
5,0,1,2,0.926388735,0.416267579,0.048822106,3
5,0,0,2,0.959392735,0.391415418,0.048822106,3
5,1,0,1,0.751241509,0.824308423,0.048822106,3
5,1,0,1,0.927098946,0.447775922,0.048822106,3
5,0,0,1,0.958098492,0.344952507,0.048822106,3
5,0,0,1,0.616035129,0.488772841,0.048822106,3
5,1,1,1,0.688822379,0.344961424,0.048822106,3
5,1,1,1,0.789236357,0.287322389,0.048822106,3
5,1,1,1,0.95859376,0.351836418,0.048822106,3
5,1,1,1,1.360057577,0.336495673,0.048822106,3
5,1,0,2,1.212570703,0.231915652,0.048822106,3
5,1,0,2,0.776693145,0.296053363,0.048822106,3
5,1,0,2,0.691694546,0.279158779,0.048822106,3
5,1,1,2,2.952929367,0.728443925,0.048822106,3
5,1,0,1,1.052546562,0.272513751,0.048822106,3
5,0,0,2,0.709564182,0.336750055,0.048822106,3
5,0,0,2,0.521069284,0.360420728,0.048822106,3
5,1,0,2,0.65760671,0.296860456,0.048822106,3
5,1,0,2,0.400944931,0.336112988,0.048822106,3
5,1,0,2,0.632028265,0.256042757,0.048822106,3
5,0,0,2,0.712155542,0.272049192,0.048822106,3
5,1,1,1,0.974383617,0.255731144,0.048822106,3
5,0,1,1,0.36235053,0.696616895,0.048822106,3
5,0,0,2,0.469368334,0.296583899,0.048822106,3
5,1,1,1,0.29110575,0.295934128,0.048822106,3
5,0,0,2,0.470772705,0.256115219,0.048822106,3
5,0,0,1,0.597406042,0.567628514,0.048822106,3
5,1,0,1,0.659944848,0.368551825,0.048822106,3
5,0,1,1,0.800690986,0.294872654,0.048822106,3
5,0,0,2,0.546045461,0.320059825,0.048822106,3
5,0,0,2,0.387314534,0.74427941,0.048822106,3
5,1,0,2,0.4670989,0.240420956,0.048822106,3
5,0,0,2,0.450986914,0.25508178,0.048822106,3
5,0,0,1,0.346902884,0.278989026,0.048822106,3
5,0,0,1,0.548536702,0.271485583,0.048822106,3
5,1,1,2,1.471903476,0.240108424,0.048822106,3
5,0,0,3,0.731086535,0.391554285,0.048822106,3
5,1,0,1,1.07562098,0.30391612,0.048822106,3
5,0,1,1,0.714823827,0.359835424,0.048822106,3
5,0,0,2,0.7565016,0.344599951,0.048822106,3
5,0,0,2,0.621957143,0.312573562,0.048822106,3
5,0,0,1,1.188763354,0.272412759,0.048822106,3
5,1,1,1,0.43426207,0.279819247,0.048822106,3
5,1,1,1,0.568616405,0.472156876,0.048822106,3
5,0,0,2,0.675543766,0.47236579,0.048822106,3
5,1,1,2,1.043001964,0.704706134,0.048822106,3
5,0,1,2,0.852610656,0.456387704,0.048822106,3
5,1,1,2,0.926895405,0.360131341,0.048822106,3
5,1,1,3,0.73708587,0.408535849,0.048822106,3
5,1,0,2,0.881395285,0.959183202,0.048822106,3
5,1,0,2,0.815693871,0.392366839,0.048822106,3
5,1,0,3,0.596880808,0.416421693,0.048822106,3
5,1,0,3,0.705665596,0.342891243,0.048822106,3
5,1,0,1,0.781058884,0.432185335,0.048822106,4
5,0,0,1,0.809838902,0.343897893,0.048822106,4
5,1,0,1,1.265834801,0.575369341,0.048822106,4
5,0,1,1,0.792322336,0.327486074,0.048822106,4
5,1,1,2,0.840770112,0.320203461,0.048822106,4
5,1,0,2,1.136035946,0.399227047,0.048822106,4
5,1,0,2,0.944901765,0.320509443,0.048822106,4
5,0,0,2,0.852920808,0.391675125,0.048822106,4
5,1,0,1,0.96087204,0.351881488,0.048822106,4
5,1,0,1,1.081787065,0.280576484,0.048822106,4
5,0,0,2,0.801922812,0.800181591,0.048822106,4
5,1,0,2,1.233230489,0.431842251,0.048822106,4
5,1,1,2,1.18999143,0.38422867,0.048822106,4
5,0,1,2,0.877877604,0.880493405,0.048822106,4
5,0,0,2,1.087545476,0.232248727,0.048822106,4
5,1,0,2,0.993286915,0.136622327,0.048822106,4
5,1,1,1,0.561065982,1.184343279,0.048822106,4
5,0,1,3,0.851401526,0.519680005,0.048822106,4
5,0,0,3,0.65016156,0.351949719,0.048822106,4
5,0,0,3,0.863157702,0.240045699,0.048822106,4
5,0,0,3,0.536670364,0.28755359,0.048822106,4
5,1,0,1,0.588362954,0.303961829,0.048822106,4
5,0,0,2,0.581133631,0.343031799,0.048822106,4
5,1,0,2,0.635378642,0.200075868,0.048822106,4
5,1,0,2,0.414138713,0.328917523,0.048822106,4
5,1,0,2,0.596263544,0.280414724,0.048822106,4
5,0,1,1,0.349477638,0.313102325,0.048822106,4
5,0,1,1,0.5993832,0.255073453,0.048822106,4
5,0,0,2,0.88866196,0.273227644,0.048822106,4
5,1,0,1,0.64815018,0.287692303,0.048822106,4
5,0,0,1,0.423125228,0.280219024,0.048822106,4
5,0,0,1,0.520008904,0.319678844,0.048822106,4
5,0,0,1,0.593129283,0.313139984,0.048822106,4
5,0,0,1,0.409611705,0.312657063,0.048822106,4
5,1,1,1,0.712978815,0.367846431,0.048822106,4
5,1,1,1,0.819119731,0.272217181,0.048822106,4
5,0,0,2,0.65266824,0.239357295,0.048822106,4
5,0,0,2,0.372185369,0.448118974,0.048822106,4
5,0,1,1,0.736999199,0.310862315,0.048822106,4
5,0,1,1,0.547975015,0.415172446,0.048822106,4
5,0,0,3,0.369858903,0.687739448,0.048822106,4
5,1,1,1,0.676183466,0.70393781,0.048822106,4
5,0,0,2,0.81176235,0.567094661,0.048822106,4
5,1,1,3,0.714759108,0.567470816,0.048822106,4
5,1,0,2,1.109454519,0.352281199,0.048822106,4
5,1,0,2,0.985081945,0.240889998,0.048822106,4
5,0,0,1,1.014303609,0.303903263,0.048822106,4
5,1,0,3,0.631582014,0.527938181,0.048822106,4
5,1,1,1,0.542324025,0.352167494,0.048822106,4
5,1,1,1,1.070673034,0.327871162,0.048822106,4
5,0,1,1,1.085326586,0.39223605,0.048822106,4
5,1,0,1,1.08110736,0.320276524,0.048822106,4
5,1,0,1,0.567674498,0.280190604,0.048822106,4
5,0,1,1,0.322476781,0.8795938,0.048822106,4
5,0,0,3,1.023262031,0.280381528,0.048822106,4
5,1,1,3,0.842067154,0.392681365,0.048822106,4
5,1,1,3,0.863231373,0.423278468,0.048822106,4
5,0,0,3,0.673887855,0.326888346,0.048822106,4
5,0,0,2,1.078587999,0.35162689,0.048822106,4
5,1,1,3,0.740069774,0.384033861,0.048822106,4
5,0,0,3,0.883680737,0.359824622,0.048822106,4
5,0,0,3,0.767562243,0.272482576,0.048822106,4
5,1,0,2,1.531096452,0.423798438,0.048822106,4
5,0,0,2,0.692974828,0.304796469,0.048822106,4
5,1,0,2,1.017938256,0.463560248,0.048822106,4
5,1,1,3,0.997703794,0.424359264,0.048822106,4
5,0,0,2,0.699057958,0.367521868,0.048822106,4
5,0,0,2,0.942086186,0.367950184,0.048822106,4
5,0,0,1,0.975384238,0.367204724,0.048822106,4
5,0,0,2,0.847570324,0.367682971,0.048822106,4
5,0,0,2,0.612950273,0.367466666,0.048822106,4
5,0,0,2,0.554660156,0.312154284,0.048822106,4
5,1,0,2,0.579990523,0.263361033,0.048822106,4
5,1,0,2,0.646921431,0.287334334,0.048822106,4
5,0,0,1,0.965636973,0.279803179,0.048822106,4
5,0,0,2,0.881510828,0.480204945,0.048822106,4
5,0,0,2,0.754024117,1.103491728,0.048822106,4
5,0,0,3,0.583527287,0.384202297,0.048822106,4
5,0,0,1,1.149624443,0.255112413,0.048822106,4
5,0,1,1,0.5308146,0.311914698,0.048822106,4
5,1,1,2,0.918315257,0.335225548,0.048822106,4
5,0,0,3,0.66566923,0.519891221,0.048822106,4
5,1,0,1,0.911750326,0.592125676,0.048822106,4
5,0,0,2,0.786498858,0.327459166,0.048822106,4
5,0,1,1,0.587212346,0.335702313,0.048822106,4
5,1,1,1,0.618696452,0.367659963,0.048822106,4
5,1,1,1,0.959821038,0.344883151,0.048822106,4
5,0,0,2,0.79367157,0.335461284,0.048822106,4
5,0,0,1,0.593264081,0.328687407,0.048822106,4
5,1,1,2,0.761328705,0.344378596,0.048822106,4
5,1,0,1,0.86674657,0.312398255,0.048822106,4
5,1,1,1,0.553279335,0.263452334,0.048822106,4
5,0,1,1,0.50894001,0.319306001,0.048822106,4
5,1,1,2,0.847790481,0.719188571,0.048822106,4
5,0,1,1,0.615572545,0.752940783,0.048822106,4
5,1,0,1,0.647224418,0.377058898,0.048822106,4
5,1,0,2,0.459365506,0.632417822,0.048822106,4
5,0,1,1,0.756849644,0.479942749,0.048822106,4
5,1,1,1,1.049465395,0.399714839,0.048822106,4
5,1,1,1,0.758643357,0.311671449,0.048822106,4
5,1,0,1,0.945644665,0.303526886,0.048822106,5
5,0,0,2,0.645907352,0.351683639,0.048822106,5
5,1,0,2,0.546314944,0.303801473,0.048822106,5
5,1,1,1,0.685171115,0.320134054,0.048822106,5
5,1,0,2,0.537636792,0.295353325,0.048822106,5
5,0,0,1,0.668411689,0.303406576,0.048822106,5
5,1,1,2,1.002156804,0.304681879,0.048822106,5
5,0,0,2,1.028051275,0.312299262,0.048822106,5
5,1,1,2,0.884068441,0.279510905,0.048822106,5
5,1,1,3,0.570911814,0.408256739,0.048822106,5
5,1,0,1,0.96903432,0.28808833,0.048822106,5
5,0,1,1,0.748581597,0.279238955,0.048822106,5
5,0,0,3,0.80822693,0.279806405,0.048822106,5
5,0,0,3,0.76186794,0.311419596,0.048822106,5
5,1,0,3,0.635732855,0.303945538,0.048822106,5
5,1,1,4,0.8505157,0.583987082,0.048822106,5
5,1,0,1,1.200028854,0.296295696,0.048822106,5
5,1,0,3,0.955488692,0.326770068,0.048822106,5
5,1,0,1,0.885366846,0.272543377,0.048822106,5
5,1,1,1,0.557181044,0.359090638,0.048822106,5
5,0,1,1,0.548256963,0.344935329,0.048822106,5
5,0,0,2,0.861697274,0.270949547,0.048822106,5
5,0,0,2,0.652756046,0.361143519,0.048822106,5
5,1,1,1,0.913672853,0.224253837,0.048822106,5
5,0,0,1,1.154419668,0.304034002,0.048822106,5
5,1,1,1,0.630525648,0.279195222,0.048822106,5
5,1,0,2,0.68587919,0.304293785,0.048822106,5
5,0,0,1,0.810728644,0.487708521,0.048822106,5
5,0,0,2,0.685207688,0.296462706,0.048822106,5
5,1,0,2,0.722658764,0.49653031,0.048822106,5
5,0,0,3,0.815452022,0.559797955,0.048822106,5
5,1,0,1,0.870778448,0.272334098,0.048822106,5
5,1,0,1,0.57481126,0.30375947,0.048822106,5
5,1,0,1,0.992331865,0.303746317,0.048822106,5
5,1,0,1,0.705886861,0.23188556,0.048822106,5
5,0,0,2,0.66573682,0.511545984,0.048822106,5
5,1,0,2,0.559700871,0.247512906,0.048822106,5
5,1,0,1,0.675738964,0.43098495,0.048822106,5
5,0,0,2,0.636350253,0.975194719,0.048822106,5
5,1,1,3,1.026484544,0.448112898,0.048822106,5
5,0,0,1,1.01386413,0.319769143,0.048822106,5
5,0,0,2,0.678530403,0.289276972,0.048822106,5
5,0,0,2,0.741297397,0.30367309,0.048822106,5
5,0,0,1,0.736169255,0.319918951,0.048822106,5
5,0,1,1,0.498483828,0.304837176,0.048822106,5
5,1,1,1,0.703902423,0.254990758,0.048822106,5
5,1,1,1,0.69329595,0.352723469,0.048822106,5
5,0,1,1,0.472964967,0.303503514,0.048822106,5
5,0,0,2,0.701087401,0.336019272,0.048822106,5
5,0,0,2,0.63309251,0.3760259,0.048822106,5
5,0,0,2,0.49398751,0.279991067,0.048822106,5
5,1,0,2,0.602772047,1.071343494,0.048822106,5
5,1,0,2,0.718874508,0.328339399,0.048822106,5
5,0,1,1,0.890244796,0.471917759,0.048822106,5
5,1,0,2,1.0493161,0.248110068,0.048822106,5
5,1,0,1,0.3471794,0.281002743,0.048822106,5
5,1,1,1,0.526106862,0.399323898,0.048822106,5
5,1,1,1,0.388893488,0.264524579,0.048822106,5
5,0,0,2,0.734391794,0.367837822,0.048822106,5
5,1,0,1,0.824064015,0.327607042,0.048822106,5
5,1,0,1,0.511380761,0.320240826,0.048822106,5
5,1,0,1,0.522197208,0.320809283,0.048822106,5
5,0,0,1,0.660755173,0.272124469,0.048822106,5
5,0,0,1,0.500108485,0.296824251,0.048822106,5
5,0,1,1,0.98418197,0.288626428,0.048822106,5
5,1,0,2,0.234848049,0.408444448,0.048822106,5
5,1,1,1,0.309317996,0.743226128,0.048822106,5
5,1,1,1,0.392107294,0.840149752,0.048822106,5
5,0,1,1,0.339998277,0.376536875,0.048822106,5
5,1,0,2,0.412152493,0.295525549,0.048822106,5
5,0,0,1,0.106776423,0.288839909,0.048822106,5
5,0,0,1,0.597534114,0.320323287,0.048822106,5
5,0,0,1,0.837998967,0.311194115,0.048822106,5
5,1,0,1,0.484792901,0.440517363,0.048822106,5
5,1,1,1,0.541014781,0.496082855,0.048822106,5
5,0,1,1,0.456524534,0.416266572,0.048822106,5
5,1,1,1,0.497399028,0.344563119,0.048822106,5
